workforce_snapshot_key,snapshot_date,employee_id,dept_code,job_code,band,manager_employee_id,employment_status,hire_date,tenure_months,months_since_last_move,last_move_date,seniority_risk_window_flag,seniority_risk_window_label,warning_letter_count_12m,is_excluded_from_risk_list,exclusion_reason,flight_risk_score,flight_risk_band
196,2023-10-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,54,13,2022-09-01,False,,0,False,,12.75,Low
197,2023-11-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,55,14,2022-09-01,False,,0,False,,11.25,Low
198,2023-12-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,56,15,2022-09-01,False,,0,False,,10.25,Low
199,2024-01-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,57,16,2022-09-01,False,,0,False,,15.38,Low
200,2024-02-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,58,17,2022-09-01,False,,0,False,,12.29,Low
201,2024-03-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,59,18,2022-09-01,False,,0,False,,11.5,Low
202,2024-04-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,60,19,2022-09-01,False,,0,False,,10.38,Low
203,2024-05-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,61,20,2022-09-01,False,,0,False,,15.25,Low
204,2024-06-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,62,21,2022-09-01,False,,0,False,,12.0,Low
205,2024-07-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,63,22,2022-09-01,False,,0,False,,13.83,Low
206,2024-08-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,64,23,2022-09-01,False,,0,False,,13.33,Low
207,2024-09-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,65,24,2022-09-01,False,,0,False,,10.88,Low
208,2024-10-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,66,25,2022-09-01,False,,0,False,,11.61,Low
209,2024-11-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,67,26,2022-09-01,False,,0,False,,12.18,Low
210,2024-12-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,68,0,2024-12-01,False,,0,False,,15.58,Low
211,2025-01-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,69,1,2024-12-01,False,,0,False,,13.29,Low
212,2025-02-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,70,2,2024-12-01,False,,0,False,,17.46,Low
213,2025-03-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,71,3,2024-12-01,False,,0,False,,11.67,Low
214,2025-04-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,72,4,2024-12-01,False,,0,False,,12.21,Low
215,2025-05-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,73,5,2024-12-01,False,,0,False,,9.79,Low
216,2025-06-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,74,6,2024-12-01,False,,0,False,,13.75,Low
217,2025-07-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,75,7,2024-12-01,False,,0,False,,12.08,Low
218,2025-08-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,76,8,2024-12-01,False,,0,False,,10.67,Low
219,2025-09-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,77,9,2024-12-01,False,,0,False,,10.67,Low
220,2025-10-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,78,10,2024-12-01,False,,0,False,,8.46,Low
221,2025-11-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,79,11,2024-12-01,False,,0,False,,13.04,Low
222,2025-12-01,E000006,01QT000022,VE001S,Band 4,E000180,Active,2019-04-01,80,12,2024-12-01,False,,0,False,,16.96,Low
223,2021-01-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,76,76,2014-09-01,False,,0,False,,28.0,Low
224,2021-02-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,77,0,2021-02-01,False,,0,False,,3.0,Low
225,2021-03-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,78,1,2021-02-01,False,,0,False,,3.0,Low
226,2021-04-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,79,2,2021-02-01,False,,0,False,,3.0,Low
227,2021-05-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,80,3,2021-02-01,False,,0,False,,3.0,Low
228,2021-06-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,81,4,2021-02-01,False,,0,False,,3.0,Low
229,2021-07-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,82,5,2021-02-01,False,,0,False,,3.0,Low
230,2021-08-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,83,6,2021-02-01,False,,0,False,,3.0,Low
231,2021-09-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,84,7,2021-02-01,False,,0,False,,3.0,Low
232,2021-10-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,85,8,2021-02-01,False,,0,False,,3.0,Low
233,2021-11-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,86,9,2021-02-01,False,,0,False,,3.0,Low
234,2021-12-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,87,10,2021-02-01,False,,0,False,,3.0,Low
235,2022-01-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,88,11,2021-02-01,False,,0,False,,3.0,Low
236,2022-02-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,89,12,2021-02-01,False,,0,False,,3.0,Low
237,2022-03-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,90,13,2021-02-01,False,,0,False,,3.0,Low
238,2022-04-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,91,14,2021-02-01,False,,0,False,,3.0,Low
239,2022-05-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,92,15,2021-02-01,False,,0,False,,3.0,Low
240,2022-06-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,93,16,2021-02-01,False,,0,False,,3.0,Low
241,2022-07-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,94,17,2021-02-01,False,,0,False,,3.0,Low
242,2022-08-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,95,18,2021-02-01,False,,0,False,,3.0,Low
243,2022-09-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,96,19,2021-02-01,False,,0,False,,3.0,Low
244,2022-10-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,97,20,2021-02-01,False,,0,False,,3.0,Low
245,2022-11-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,98,21,2021-02-01,False,,0,False,,3.0,Low
246,2022-12-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,99,22,2021-02-01,False,,0,False,,3.0,Low
247,2023-01-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,100,23,2021-02-01,False,,0,False,,3.1,Low
248,2023-02-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,101,24,2021-02-01,False,,0,False,,3.1,Low
249,2023-03-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,102,25,2021-02-01,False,,0,False,,3.79,Low
250,2023-04-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,103,26,2021-02-01,False,,0,False,,4.48,Low
251,2023-05-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,104,27,2021-02-01,False,,0,False,,5.18,Low
252,2023-06-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,105,28,2021-02-01,False,,0,False,,5.87,Low
253,2023-07-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,106,29,2021-02-01,False,,0,False,,6.57,Low
254,2023-08-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,107,30,2021-02-01,False,,0,False,,7.26,Low
255,2023-09-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,108,31,2021-02-01,False,,0,False,,7.86,Low
256,2023-10-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,109,32,2021-02-01,False,,0,False,,8.56,Low
257,2023-11-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,110,33,2021-02-01,False,,0,False,,9.25,Low
258,2023-12-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,111,34,2021-02-01,False,,0,False,,9.94,Low
259,2024-01-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,112,35,2021-02-01,False,,0,False,,12.12,Low
260,2024-02-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,113,36,2021-02-01,False,,0,False,,12.81,Low
261,2024-03-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,114,0,2024-03-01,False,,0,False,,4.48,Low
262,2024-04-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,115,1,2024-03-01,False,,0,False,,4.48,Low
263,2024-05-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,116,2,2024-03-01,False,,0,False,,4.48,Low
264,2024-06-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,117,3,2024-03-01,False,,0,False,,4.48,Low
265,2024-07-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,118,4,2024-03-01,False,,0,False,,4.48,Low
266,2024-08-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,119,5,2024-03-01,False,,0,False,,4.48,Low
267,2024-09-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,120,6,2024-03-01,False,,0,False,,3.0,Low
268,2024-10-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,121,7,2024-03-01,False,,0,False,,3.0,Low
269,2024-11-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,122,0,2024-11-01,False,,0,False,,3.0,Low
270,2024-12-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,123,0,2024-12-01,False,,0,False,,3.0,Low
271,2025-01-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,124,1,2024-12-01,False,,0,False,,4.58,Low
272,2025-02-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,125,2,2024-12-01,False,,0,False,,4.58,Low
273,2025-03-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,126,3,2024-12-01,False,,0,False,,4.58,Low
274,2025-04-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,127,4,2024-12-01,False,,0,False,,4.58,Low
275,2025-05-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,128,5,2024-12-01,False,,0,False,,4.58,Low
276,2025-06-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,129,6,2024-12-01,False,,0,False,,4.58,Low
277,2025-07-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,130,7,2024-12-01,False,,0,False,,4.58,Low
278,2025-08-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,131,8,2024-12-01,False,,0,False,,4.58,Low
279,2025-09-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,132,9,2024-12-01,False,,0,False,,3.0,Low
280,2025-10-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,133,10,2024-12-01,False,,0,False,,3.0,Low
281,2025-11-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,134,11,2024-12-01,False,,0,False,,3.0,Low
282,2025-12-01,E000007,01CN000078,MK044S,Band 4,E001689,Active,2014-09-01,135,12,2024-12-01,False,,0,False,,3.0,Low
283,2021-01-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,55,55,2016-06-01,False,,0,False,,31.44,Low
284,2021-02-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,56,56,2016-06-01,False,,0,False,,32.14,Low
285,2021-03-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,57,57,2016-06-01,False,,0,False,,32.83,Low
286,2021-04-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,58,58,2016-06-01,False,,0,False,,33.52,Medium
287,2021-05-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,59,59,2016-06-01,False,,0,False,,34.22,Medium
288,2021-06-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,60,60,2016-06-01,False,,0,False,,33.16,Medium
289,2021-07-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,61,61,2016-06-01,False,,0,False,,33.16,Medium
290,2021-08-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,62,62,2016-06-01,False,,0,False,,33.16,Medium
291,2021-09-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,63,63,2016-06-01,False,,0,False,,33.16,Medium
292,2021-10-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,64,64,2016-06-01,False,,0,False,,33.16,Medium
293,2021-11-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,65,65,2016-06-01,False,,0,False,,33.16,Medium
294,2021-12-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,66,66,2016-06-01,False,,0,False,,33.16,Medium
295,2022-01-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,67,67,2016-06-01,False,,0,False,,35.0,Medium
296,2022-02-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,68,68,2016-06-01,False,,0,False,,35.0,Medium
297,2022-03-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,69,69,2016-06-01,False,,0,False,,35.0,Medium
298,2022-04-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,70,70,2016-06-01,False,,0,False,,35.0,Medium
299,2022-05-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,71,71,2016-06-01,False,,0,False,,35.0,Medium
300,2022-06-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,72,72,2016-06-01,False,,0,False,,33.58,Medium
301,2022-07-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,73,73,2016-06-01,False,,0,False,,33.58,Medium
302,2022-08-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,74,74,2016-06-01,False,,0,False,,33.58,Medium
303,2022-09-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,75,75,2016-06-01,False,,0,False,,33.58,Medium
304,2022-10-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,76,76,2016-06-01,False,,0,False,,33.58,Medium
305,2022-11-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,77,77,2016-06-01,False,,0,False,,33.58,Medium
306,2022-12-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,78,78,2016-06-01,False,,0,False,,33.58,Medium
307,2023-01-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,79,79,2016-06-01,False,,0,False,,35.4,Medium
308,2023-02-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,80,80,2016-06-01,False,,0,False,,35.4,Medium
309,2023-03-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,81,81,2016-06-01,False,,0,False,,35.4,Medium
310,2023-04-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,82,82,2016-06-01,False,,0,False,,35.4,Medium
311,2023-05-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,83,83,2016-06-01,False,,0,False,,35.4,Medium
312,2023-06-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,84,84,2016-06-01,False,,0,False,,34.58,Medium
313,2023-07-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,85,85,2016-06-01,False,,0,False,,34.58,Medium
314,2023-08-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,86,86,2016-06-01,False,,0,False,,34.58,Medium
315,2023-09-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,87,87,2016-06-01,False,,0,False,,34.58,Medium
316,2023-10-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,88,88,2016-06-01,False,,0,False,,34.58,Medium
317,2023-11-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,89,89,2016-06-01,False,,0,False,,34.58,Medium
318,2023-12-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,90,90,2016-06-01,False,,0,False,,34.58,Medium
319,2024-01-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,91,91,2016-06-01,False,,0,False,,36.33,Medium
320,2024-02-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,92,92,2016-06-01,False,,0,False,,36.33,Medium
321,2024-03-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,93,93,2016-06-01,False,,0,False,,36.33,Medium
322,2024-04-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,94,94,2016-06-01,False,,0,False,,36.33,Medium
323,2024-05-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,95,95,2016-06-01,False,,0,False,,36.33,Medium
324,2024-06-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,96,96,2016-06-01,False,,0,False,,34.69,Medium
325,2024-07-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,97,97,2016-06-01,False,,0,False,,34.69,Medium
326,2024-08-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,98,98,2016-06-01,False,,0,False,,34.69,Medium
327,2024-09-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,99,99,2016-06-01,False,,0,False,,34.69,Medium
328,2024-10-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,100,100,2016-06-01,False,,0,False,,34.69,Medium
329,2024-11-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,101,101,2016-06-01,False,,0,False,,34.69,Medium
330,2024-12-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,102,102,2016-06-01,False,,0,False,,34.69,Medium
331,2025-01-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,103,103,2016-06-01,False,,0,False,,36.43,Medium
332,2025-02-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,104,104,2016-06-01,False,,0,False,,36.43,Medium
333,2025-03-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,105,105,2016-06-01,False,,0,False,,36.43,Medium
334,2025-04-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,106,106,2016-06-01,False,,0,False,,36.43,Medium
335,2025-05-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,107,107,2016-06-01,False,,0,False,,36.43,Medium
336,2025-06-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,108,108,2016-06-01,False,,0,False,,35.23,Medium
337,2025-07-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,109,109,2016-06-01,False,,0,False,,35.23,Medium
338,2025-08-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,110,110,2016-06-01,False,,0,False,,35.23,Medium
339,2025-09-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,111,111,2016-06-01,False,,0,False,,35.23,Medium
340,2025-10-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,112,112,2016-06-01,False,,0,False,,35.23,Medium
341,2025-11-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,113,113,2016-06-01,False,,0,False,,35.23,Medium
342,2025-12-01,E000008,01CN000057,MJ017E,Band 4,E001385,Active,2016-06-01,114,114,2016-06-01,False,,0,False,,35.23,Medium
343,2021-01-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,13,13,2019-12-01,True,12M_ANNIVERSARY,0,False,,17.63,Low
344,2021-02-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,14,14,2019-12-01,False,,0,False,,10.51,Low
345,2021-03-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,15,15,2019-12-01,False,,0,False,,10.38,Low
346,2021-04-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,16,16,2019-12-01,False,,0,False,,7.76,Low
347,2021-05-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,17,17,2019-12-01,True,18M_ANNIVERSARY,0,False,,14.55,Low
348,2021-06-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,18,18,2019-12-01,True,18M_ANNIVERSARY,0,False,,13.93,Low
349,2021-07-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,19,19,2019-12-01,True,18M_ANNIVERSARY,0,False,,14.09,Low
350,2021-08-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,20,20,2019-12-01,False,,0,False,,10.01,Low
351,2021-09-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,21,21,2019-12-01,False,,0,False,,12.38,Low
352,2021-10-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,22,22,2019-12-01,False,,0,False,,5.34,Low
353,2021-11-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,23,23,2019-12-01,False,,0,False,,4.93,Low
354,2021-12-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,24,24,2019-12-01,False,,0,False,,7.44,Low
355,2022-01-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,25,25,2019-12-01,False,,0,False,,13.34,Low
356,2022-02-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,26,26,2019-12-01,False,,0,False,,14.87,Low
357,2022-03-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,27,27,2019-12-01,False,,0,False,,9.44,Low
358,2022-04-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,28,28,2019-12-01,False,,0,False,,15.84,Low
359,2022-05-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,29,29,2019-12-01,False,,0,False,,14.08,Low
360,2022-06-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,30,30,2019-12-01,False,,0,False,,14.32,Low
361,2022-07-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,31,31,2019-12-01,False,,0,False,,12.05,Low
362,2022-08-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,32,32,2019-12-01,False,,0,False,,15.41,Low
363,2022-09-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,33,33,2019-12-01,False,,0,False,,15.9,Low
364,2022-10-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,34,34,2019-12-01,False,,0,False,,17.93,Low
365,2022-11-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,35,35,2019-12-01,False,,0,False,,20.29,Low
366,2022-12-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,36,36,2019-12-01,False,,0,False,,15.58,Low
367,2023-01-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,37,37,2019-12-01,False,,0,False,,17.53,Low
368,2023-02-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,38,38,2019-12-01,False,,0,False,,24.23,Low
369,2023-03-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,39,39,2019-12-01,False,,0,False,,24.17,Low
370,2023-04-01,E000009,01CN000057,MJ017E,Band 4,E000329,Active,2019-12-01,40,40,2019-12-01,False,,0,False,,21.7,Low
371,2023-05-01,E000009,01CN000057,MJ017E,Band 4,E000329,Terminated,2019-12-01,41,41,2019-12-01,False,,0,False,,23.31,Low
372,2021-01-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,20,20,2019-05-01,False,,0,False,,20.95,Low
373,2021-02-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,21,21,2019-05-01,False,,0,False,,19.7,Low
374,2021-03-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,22,22,2019-05-01,False,,0,False,,15.61,Low
375,2021-04-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,23,23,2019-05-01,False,,0,False,,18.61,Low
376,2021-05-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,24,24,2019-05-01,False,,0,False,,17.03,Low
377,2021-06-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,25,25,2019-05-01,False,,0,False,,16.85,Low
378,2021-07-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,26,26,2019-05-01,False,,0,False,,16.38,Low
379,2021-08-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,27,27,2019-05-01,False,,0,False,,17.82,Low
380,2021-09-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,28,28,2019-05-01,False,,0,False,,22.23,Low
381,2021-10-01,E000010,01CN000038,M00110,Band 2,E000484,Active,2019-05-01,29,29,2019-05-01,False,,0,False,,17.17,Low
