salary_snapshot_key,employee_id,snapshot_date,dept_code,band,base_salary,currency_code,market_p50,salary_gap_to_p50_pct,compa_ratio,is_pay_frozen,pay_freeze_months
280,E000007,2025-10-01,01CN000078,Band 4,33834688,VND,31459000,0.0755,1.0755,False,0
281,E000007,2025-11-01,01CN000078,Band 4,33834688,VND,31459000,0.0755,1.0755,False,0
282,E000007,2025-12-01,01CN000078,Band 4,33834688,VND,31459000,0.0755,1.0755,False,0
283,E000008,2021-01-01,01CN000057,Band 4,19022727,VND,24000000,-0.2074,0.7926,False,0
284,E000008,2021-02-01,01CN000057,Band 4,19022727,VND,24000000,-0.2074,0.7926,False,0
285,E000008,2021-03-01,01CN000057,Band 4,19022727,VND,24000000,-0.2074,0.7926,False,0
286,E000008,2021-04-01,01CN000057,Band 4,19022727,VND,24000000,-0.2074,0.7926,False,0
287,E000008,2021-05-01,01CN000057,Band 4,19022727,VND,24000000,-0.2074,0.7926,False,0
288,E000008,2021-06-01,01CN000057,Band 4,20113675,VND,24000000,-0.1619,0.8381,False,0
289,E000008,2021-07-01,01CN000057,Band 4,20113675,VND,24000000,-0.1619,0.8381,False,0
290,E000008,2021-08-01,01CN000057,Band 4,20113675,VND,24000000,-0.1619,0.8381,False,0
291,E000008,2021-09-01,01CN000057,Band 4,20113675,VND,24000000,-0.1619,0.8381,False,0
292,E000008,2021-10-01,01CN000057,Band 4,20113675,VND,24000000,-0.1619,0.8381,False,0
293,E000008,2021-11-01,01CN000057,Band 4,20113675,VND,24000000,-0.1619,0.8381,False,0
294,E000008,2021-12-01,01CN000057,Band 4,20113675,VND,24000000,-0.1619,0.8381,False,0
295,E000008,2022-01-01,01CN000057,Band 4,20113675,VND,25680000,-0.2168,0.7832,False,0
296,E000008,2022-02-01,01CN000057,Band 4,20113675,VND,25680000,-0.2168,0.7832,False,0
297,E000008,2022-03-01,01CN000057,Band 4,20113675,VND,25680000,-0.2168,0.7832,False,0
298,E000008,2022-04-01,01CN000057,Band 4,20113675,VND,25680000,-0.2168,0.7832,False,0
299,E000008,2022-05-01,01CN000057,Band 4,20113675,VND,25680000,-0.2168,0.7832,False,0
300,E000008,2022-06-01,01CN000057,Band 4,21167763,VND,25680000,-0.1757,0.8243,False,0
301,E000008,2022-07-01,01CN000057,Band 4,21167763,VND,25680000,-0.1757,0.8243,False,0
302,E000008,2022-08-01,01CN000057,Band 4,21167763,VND,25680000,-0.1757,0.8243,False,0
303,E000008,2022-09-01,01CN000057,Band 4,21167763,VND,25680000,-0.1757,0.8243,False,0
304,E000008,2022-10-01,01CN000057,Band 4,21167763,VND,25680000,-0.1757,0.8243,False,0
305,E000008,2022-11-01,01CN000057,Band 4,21167763,VND,25680000,-0.1757,0.8243,False,0
306,E000008,2022-12-01,01CN000057,Band 4,21167763,VND,25680000,-0.1757,0.8243,False,0
307,E000008,2023-01-01,01CN000057,Band 4,21167763,VND,27478000,-0.2296,0.7704,False,0
308,E000008,2023-02-01,01CN000057,Band 4,21167763,VND,27478000,-0.2296,0.7704,False,0
309,E000008,2023-03-01,01CN000057,Band 4,21167763,VND,27478000,-0.2296,0.7704,False,0
310,E000008,2023-04-01,01CN000057,Band 4,21167763,VND,27478000,-0.2296,0.7704,False,0
311,E000008,2023-05-01,01CN000057,Band 4,21167763,VND,27478000,-0.2296,0.7704,False,0
312,E000008,2023-06-01,01CN000057,Band 4,22901941,VND,27478000,-0.1665,0.8335,False,0
313,E000008,2023-07-01,01CN000057,Band 4,22901941,VND,27478000,-0.1665,0.8335,False,0
314,E000008,2023-08-01,01CN000057,Band 4,22901941,VND,27478000,-0.1665,0.8335,False,0
315,E000008,2023-09-01,01CN000057,Band 4,22901941,VND,27478000,-0.1665,0.8335,False,0
316,E000008,2023-10-01,01CN000057,Band 4,22901941,VND,27478000,-0.1665,0.8335,False,0
317,E000008,2023-11-01,01CN000057,Band 4,22901941,VND,27478000,-0.1665,0.8335,False,0
318,E000008,2023-12-01,01CN000057,Band 4,22901941,VND,27478000,-0.1665,0.8335,False,0
319,E000008,2024-01-01,01CN000057,Band 4,22901941,VND,29401000,-0.221,0.779,False,0
320,E000008,2024-02-01,01CN000057,Band 4,22901941,VND,29401000,-0.221,0.779,False,0
321,E000008,2024-03-01,01CN000057,Band 4,22901941,VND,29401000,-0.221,0.779,False,0
322,E000008,2024-04-01,01CN000057,Band 4,22901941,VND,29401000,-0.221,0.779,False,0
323,E000008,2024-05-01,01CN000057,Band 4,22901941,VND,29401000,-0.221,0.779,False,0
324,E000008,2024-06-01,01CN000057,Band 4,24266570,VND,29401000,-0.1746,0.8254,False,0
325,E000008,2024-07-01,01CN000057,Band 4,24266570,VND,29401000,-0.1746,0.8254,False,0
326,E000008,2024-08-01,01CN000057,Band 4,24266570,VND,29401000,-0.1746,0.8254,False,0
327,E000008,2024-09-01,01CN000057,Band 4,24266570,VND,29401000,-0.1746,0.8254,False,0
328,E000008,2024-10-01,01CN000057,Band 4,24266570,VND,29401000,-0.1746,0.8254,False,0
329,E000008,2024-11-01,01CN000057,Band 4,24266570,VND,29401000,-0.1746,0.8254,False,0
330,E000008,2024-12-01,01CN000057,Band 4,24266570,VND,29401000,-0.1746,0.8254,False,0
331,E000008,2025-01-01,01CN000057,Band 4,24266570,VND,31459000,-0.2286,0.7714,False,0
332,E000008,2025-02-01,01CN000057,Band 4,24266570,VND,31459000,-0.2286,0.7714,False,0
333,E000008,2025-03-01,01CN000057,Band 4,24266570,VND,31459000,-0.2286,0.7714,False,0
334,E000008,2025-04-01,01CN000057,Band 4,24266570,VND,31459000,-0.2286,0.7714,False,0
335,E000008,2025-05-01,01CN000057,Band 4,24266570,VND,31459000,-0.2286,0.7714,False,0
336,E000008,2025-06-01,01CN000057,Band 4,25132963,VND,31459000,-0.2011,0.7989,False,0
337,E000008,2025-07-01,01CN000057,Band 4,25132963,VND,31459000,-0.2011,0.7989,False,0
338,E000008,2025-08-01,01CN000057,Band 4,25132963,VND,31459000,-0.2011,0.7989,False,0
339,E000008,2025-09-01,01CN000057,Band 4,25132963,VND,31459000,-0.2011,0.7989,False,0
340,E000008,2025-10-01,01CN000057,Band 4,25132963,VND,31459000,-0.2011,0.7989,False,0
341,E000008,2025-11-01,01CN000057,Band 4,25132963,VND,31459000,-0.2011,0.7989,False,0
342,E000008,2025-12-01,01CN000057,Band 4,25132963,VND,31459000,-0.2011,0.7989,False,0
343,E000009,2021-01-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
344,E000009,2021-02-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
345,E000009,2021-03-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
346,E000009,2021-04-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
347,E000009,2021-05-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
348,E000009,2021-06-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
349,E000009,2021-07-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
350,E000009,2021-08-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
351,E000009,2021-09-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
352,E000009,2021-10-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
353,E000009,2021-11-01,01CN000057,Band 4,22943141,VND,24000000,-0.044,0.956,False,0
354,E000009,2021-12-01,01CN000057,Band 4,23833195,VND,24000000,-0.007,0.993,False,0
355,E000009,2022-01-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
356,E000009,2022-02-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
357,E000009,2022-03-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
358,E000009,2022-04-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
359,E000009,2022-05-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
360,E000009,2022-06-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
361,E000009,2022-07-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
362,E000009,2022-08-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
363,E000009,2022-09-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
364,E000009,2022-10-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
365,E000009,2022-11-01,01CN000057,Band 4,23833195,VND,25680000,-0.0719,0.9281,False,0
366,E000009,2022-12-01,01CN000057,Band 4,25880599,VND,25680000,0.0078,1.0078,False,0
367,E000009,2023-01-01,01CN000057,Band 4,25880599,VND,27478000,-0.0581,0.9419,False,0
368,E000009,2023-02-01,01CN000057,Band 4,25880599,VND,27478000,-0.0581,0.9419,False,0
369,E000009,2023-03-01,01CN000057,Band 4,25880599,VND,27478000,-0.0581,0.9419,False,0
370,E000009,2023-04-01,01CN000057,Band 4,25880599,VND,27478000,-0.0581,0.9419,False,0
371,E000009,2023-05-01,01CN000057,Band 4,25880599,VND,27478000,-0.0581,0.9419,False,0
372,E000010,2021-01-01,01CN000038,Band 2,13785785,VND,15000000,-0.0809,0.9191,False,0
373,E000010,2021-02-01,01CN000038,Band 2,13785785,VND,15000000,-0.0809,0.9191,False,0
374,E000010,2021-03-01,01CN000038,Band 2,13785785,VND,15000000,-0.0809,0.9191,False,0
375,E000010,2021-04-01,01CN000038,Band 2,13785785,VND,15000000,-0.0809,0.9191,False,0
376,E000010,2021-05-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
377,E000010,2021-06-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
378,E000010,2021-07-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
379,E000010,2021-08-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
380,E000010,2021-09-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
381,E000010,2021-10-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
382,E000010,2021-11-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
383,E000010,2021-12-01,01CN000038,Band 2,14199438,VND,15000000,-0.0534,0.9466,False,0
384,E000010,2022-01-01,01CN000038,Band 2,14199438,VND,16050000,-0.1153,0.8847,False,0
385,E000010,2022-02-01,01CN000038,Band 2,14199438,VND,16050000,-0.1153,0.8847,False,0
386,E000010,2022-03-01,01CN000038,Band 2,14199438,VND,16050000,-0.1153,0.8847,False,0
387,E000010,2022-04-01,01CN000038,Band 2,14199438,VND,16050000,-0.1153,0.8847,False,0
388,E000010,2022-05-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
389,E000010,2022-06-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
390,E000010,2022-07-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
391,E000010,2022-08-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
392,E000010,2022-09-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
393,E000010,2022-10-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
394,E000010,2022-11-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
395,E000010,2022-12-01,01CN000038,Band 2,14760076,VND,16050000,-0.0804,0.9196,False,0
396,E000010,2023-01-01,01CN000038,Band 2,14760076,VND,17174000,-0.1406,0.8594,False,0
397,E000010,2023-02-01,01CN000038,Band 2,14760076,VND,17174000,-0.1406,0.8594,False,0
398,E000010,2023-03-01,01CN000038,Band 2,14760076,VND,17174000,-0.1406,0.8594,False,0
399,E000010,2023-04-01,01CN000038,Band 2,14760076,VND,17174000,-0.1406,0.8594,False,0
400,E000010,2023-05-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
401,E000010,2023-06-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
402,E000010,2023-07-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
403,E000010,2023-08-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
404,E000010,2023-09-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
405,E000010,2023-10-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
406,E000010,2023-11-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
407,E000010,2023-12-01,01CN000038,Band 2,15439881,VND,17174000,-0.101,0.899,False,0
408,E000010,2024-01-01,01CN000038,Band 2,15439881,VND,18376000,-0.1598,0.8402,False,0
409,E000010,2024-02-01,01CN000038,Band 2,15439881,VND,18376000,-0.1598,0.8402,False,0
410,E000010,2024-03-01,01CN000038,Band 2,15439881,VND,18376000,-0.1598,0.8402,False,0
411,E000010,2024-04-01,01CN000038,Band 2,15439881,VND,18376000,-0.1598,0.8402,False,0
412,E000010,2024-05-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
413,E000010,2024-06-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
414,E000010,2024-07-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
415,E000010,2024-08-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
416,E000010,2024-09-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
417,E000010,2024-10-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
418,E000010,2024-11-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
419,E000010,2024-12-01,01CN000038,Band 2,15680126,VND,18376000,-0.1467,0.8533,False,0
420,E000010,2025-01-01,01CN000038,Band 2,15680126,VND,19662000,-0.2025,0.7975,False,0
421,E000010,2025-02-01,01CN000038,Band 2,15680126,VND,19662000,-0.2025,0.7975,False,0
422,E000010,2025-03-01,01CN000038,Band 2,15680126,VND,19662000,-0.2025,0.7975,False,0
423,E000010,2025-04-01,01CN000038,Band 2,15680126,VND,19662000,-0.2025,0.7975,False,0
424,E000010,2025-05-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
425,E000010,2025-06-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
426,E000010,2025-07-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
427,E000010,2025-08-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
428,E000010,2025-09-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
429,E000010,2025-10-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
430,E000010,2025-11-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
431,E000010,2025-12-01,01CN000038,Band 2,16517993,VND,19662000,-0.1599,0.8401,False,0
432,E000011,2021-01-01,01CN000073,K,21081139,VND,20000000,0.0541,1.0541,False,0
433,E000011,2021-02-01,01CN000073,K,21081139,VND,20000000,0.0541,1.0541,False,0
434,E000011,2021-03-01,01CN000073,K,21081139,VND,20000000,0.0541,1.0541,False,0
435,E000011,2021-04-01,01CN000073,K,21081139,VND,20000000,0.0541,1.0541,False,0
436,E000011,2021-05-01,01CN000073,K,21081139,VND,20000000,0.0541,1.0541,False,0
437,E000011,2021-06-01,01CN000073,K,22168044,VND,20000000,0.1084,1.1084,False,0
438,E000011,2021-07-01,01CN000073,K,22168044,VND,20000000,0.1084,1.1084,False,0
439,E000011,2021-08-01,01CN000073,K,22168044,VND,20000000,0.1084,1.1084,False,0
440,E000011,2021-09-01,01CN000073,K,22168044,VND,20000000,0.1084,1.1084,False,0
441,E000011,2021-10-01,01CN000073,K,22168044,VND,20000000,0.1084,1.1084,False,0
442,E000011,2021-11-01,01CN000073,K,22168044,VND,20000000,0.1084,1.1084,False,0
443,E000011,2021-12-01,01CN000073,K,22168044,VND,20000000,0.1084,1.1084,False,0
444,E000011,2022-01-01,01CN000073,K,22168044,VND,21400000,0.0359,1.0359,False,0
445,E000011,2022-02-01,01CN000073,K,22168044,VND,21400000,0.0359,1.0359,False,0
446,E000011,2022-03-01,01CN000073,K,22168044,VND,21400000,0.0359,1.0359,False,0
447,E000011,2022-04-01,01CN000073,K,22168044,VND,21400000,0.0359,1.0359,False,0
448,E000011,2022-05-01,01CN000073,K,22168044,VND,21400000,0.0359,1.0359,False,0
449,E000011,2022-06-01,01CN000073,K,23178362,VND,21400000,0.0831,1.0831,False,0
450,E000011,2022-07-01,01CN000073,K,23178362,VND,21400000,0.0831,1.0831,False,0
451,E000011,2022-08-01,01CN000073,K,23178362,VND,21400000,0.0831,1.0831,False,0
452,E000011,2022-09-01,01CN000073,K,23178362,VND,21400000,0.0831,1.0831,False,0
453,E000011,2022-10-01,01CN000073,K,23178362,VND,21400000,0.0831,1.0831,False,0
454,E000011,2022-11-01,01CN000073,K,23178362,VND,21400000,0.0831,1.0831,False,0
455,E000011,2022-12-01,01CN000073,K,23178362,VND,21400000,0.0831,1.0831,False,0
456,E000011,2023-01-01,01CN000073,K,23178362,VND,22898000,0.0122,1.0122,False,0
457,E000011,2023-02-01,01CN000073,K,23178362,VND,22898000,0.0122,1.0122,False,0
458,E000011,2023-03-01,01CN000073,K,23178362,VND,22898000,0.0122,1.0122,False,0
459,E000011,2023-04-01,01CN000073,K,23178362,VND,22898000,0.0122,1.0122,False,0
460,E000011,2023-05-01,01CN000073,K,23178362,VND,22898000,0.0122,1.0122,False,0
461,E000011,2023-06-01,01CN000073,K,24642771,VND,22898000,0.0762,1.0762,False,0
462,E000011,2023-07-01,01CN000073,K,24642771,VND,22898000,0.0762,1.0762,False,0
463,E000011,2023-08-01,01CN000073,K,24642771,VND,22898000,0.0762,1.0762,False,0
464,E000011,2023-09-01,01CN000073,K,24642771,VND,22898000,0.0762,1.0762,False,0
465,E000011,2023-10-01,01CN000073,K,24642771,VND,22898000,0.0762,1.0762,False,0
466,E000011,2023-11-01,01CN000073,K,24642771,VND,22898000,0.0762,1.0762,False,0
467,E000011,2023-12-01,01CN000073,K,24642771,VND,22898000,0.0762,1.0762,False,0
468,E000011,2024-01-01,01CN000073,K,24642771,VND,24501000,0.0058,1.0058,False,0
469,E000011,2024-02-01,01CN000073,K,24642771,VND,24501000,0.0058,1.0058,False,0
470,E000011,2024-03-01,01CN000073,K,24642771,VND,24501000,0.0058,1.0058,False,0
471,E000011,2024-04-01,01CN000073,K,24642771,VND,24501000,0.0058,1.0058,False,0
472,E000011,2024-05-01,01CN000073,K,24642771,VND,24501000,0.0058,1.0058,False,0
473,E000011,2024-06-01,01CN000073,K,26060707,VND,24501000,0.0637,1.0637,False,0
474,E000011,2024-07-01,01CN000073,K,26060707,VND,24501000,0.0637,1.0637,False,0
475,E000011,2024-08-01,01CN000073,K,26060707,VND,24501000,0.0637,1.0637,False,0
476,E000011,2024-09-01,01CN000073,K,26060707,VND,24501000,0.0637,1.0637,False,0
477,E000011,2024-10-01,01CN000073,K,26060707,VND,24501000,0.0637,1.0637,False,0
478,E000011,2024-11-01,01CN000073,K,26060707,VND,24501000,0.0637,1.0637,False,0
479,E000011,2024-12-01,01CN000073,K,26060707,VND,24501000,0.0637,1.0637,False,0
480,E000011,2025-01-01,01CN000073,K,26060707,VND,26216000,-0.0059,0.9941,False,0
481,E000011,2025-02-01,01CN000073,K,26060707,VND,26216000,-0.0059,0.9941,False,0
482,E000011,2025-03-01,01CN000073,K,26060707,VND,26216000,-0.0059,0.9941,False,0
483,E000011,2025-04-01,01CN000073,K,26060707,VND,26216000,-0.0059,0.9941,False,0
484,E000011,2025-05-01,01CN000073,K,26060707,VND,26216000,-0.0059,0.9941,False,0
485,E000011,2025-06-01,01CN000073,K,27845055,VND,26216000,0.0621,1.0621,False,0
486,E000011,2025-07-01,01CN000073,K,27845055,VND,26216000,0.0621,1.0621,False,0
487,E000011,2025-08-01,01CN000073,K,27845055,VND,26216000,0.0621,1.0621,False,0
488,E000011,2025-09-01,01CN000073,K,27845055,VND,26216000,0.0621,1.0621,False,0
489,E000011,2025-10-01,01CN000073,K,27845055,VND,26216000,0.0621,1.0621,False,0
490,E000011,2025-11-01,01CN000073,K,27845055,VND,26216000,0.0621,1.0621,False,0
491,E000011,2025-12-01,01CN000073,K,27845055,VND,26216000,0.0621,1.0621,False,0
492,E000012,2021-01-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
493,E000012,2021-02-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
494,E000012,2021-03-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
495,E000012,2021-04-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
496,E000012,2021-05-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
497,E000012,2021-06-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
498,E000012,2021-07-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
499,E000012,2021-08-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
500,E000012,2021-09-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
501,E000012,2021-10-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
502,E000012,2021-11-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
503,E000012,2021-12-01,01CN000076,Band 3,17486027,VND,19000000,-0.0797,0.9203,False,0
504,E000012,2022-01-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
505,E000012,2022-02-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
506,E000012,2022-03-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
507,E000012,2022-04-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
508,E000012,2022-05-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
509,E000012,2022-06-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
510,E000012,2022-07-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
511,E000012,2022-08-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
512,E000012,2022-09-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
513,E000012,2022-10-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
514,E000012,2022-11-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
515,E000012,2022-12-01,01CN000076,Band 3,18227734,VND,20330000,-0.1034,0.8966,False,0
516,E000012,2023-01-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
517,E000012,2023-02-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
518,E000012,2023-03-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
519,E000012,2023-04-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
520,E000012,2023-05-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
521,E000012,2023-06-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
522,E000012,2023-07-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
523,E000012,2023-08-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
524,E000012,2023-09-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
525,E000012,2023-10-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
526,E000012,2023-11-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
527,E000012,2023-12-01,01CN000076,Band 3,19510919,VND,21753000,-0.1031,0.8969,False,0
528,E000012,2024-01-01,01CN000076,Band 3,20657278,VND,23276000,-0.1125,0.8875,False,0
529,E000012,2024-02-01,01CN000076,Band 3,20657278,VND,23276000,-0.1125,0.8875,False,0
